"subjID","actName","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyAccMean,gravity)","angle(tBodyGyroJerkMean,gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyAccMag-std()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","fBodyBodyGyroJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroMag-std()","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","tBodyAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyAccMag-mean()","tBodyAccMag-std()","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tGravityAccMag-mean()","tGravityAccMag-std()"
14,"STANDING",-0.60016166363,-0.61710130417,-0.621055792516667,-0.616985488956667,-0.589780544891667,-0.600514356190333,-0.626001652446667,-0.61132174025,-0.621430811283333,-0.5960177026,-0.576167443011667,-0.59467549385,-0.581231130383333,-0.59664382975,-0.583768663895,-0.594237439368333,-0.580350392436667,-0.610303538616667,-0.579043600825,-0.547768962565,-0.523663496723333,-0.509672679950833,-0.573979359238333,-0.5889315883,-0.546427772216667,-0.540868612735,-0.550836214455,-0.537981300993333,-0.534286929676667,-0.558670117331667,-0.55714212507,-0.606586877295,-0.622450143816667,-0.5710250116945,-0.558397201562017,-0.586128575671667,-0.554674859,-0.502363954705,-0.49303444673,-0.534718578033333,-0.51962363823,-0.505099651183333,-0.548911581111667,-0.527904576538333,-0.522718826,-0.531540696716667,-0.570893466378,-0.64148064815,-0.634795021166667,-0.658507623200167,-0.688135848983333,-0.6451212934,-0.664448215851667,-0.607788673966667,-0.627005816256667,-0.634443659216667,-0.614637601083333,-0.63716639189,-0.625839120666667,-0.624453863866667,-0.684280907745,-0.638378085716667,-0.641728531163333,-0.672626854016667,-0.655583636383,-0.656554251808333,-0.633120649216667,-0.6274996870095,-0.630026494016667,-0.614845181958333,-0.627344691461667,-0.63380315335,-0.605366733083333,-0.623198675416667,-0.613573519816667,-0.607969406216667,-0.61365866296,-0.620470053768333,-0.6200517993,-0.610553161366667,-0.640303060611667
14,"WALKING",-0.210358394466667,-0.24106023655,-0.255329279733333,-0.228035922603509,-0.223618731748333,-0.233885597461403,-0.2794478418,-0.2554479857125,-0.263050693972167,-0.270363247810526,-0.271343257668333,-0.281102695983333,-0.242893069789474,-0.282563432366667,-0.282717933308333,-0.272320786210526,-0.263010824216667,-0.250695821086667,-0.257576859849123,-0.259073999990833,-0.214137151415,-0.247117723035614,-0.235648060633333,-0.252839916583333,-0.239660868561404,-0.246573669676667,-0.221182135529825,-0.22292075955,-0.200189753053333,-0.267408934912281,-0.208669164316667,-0.242331987112167,-0.204228179580702,-0.200545783871667,-0.224125550638333,-0.217497283333333,-0.212051914756667,-0.2652968902555,-0.241623082613333,-0.266853864714035,-0.233678930575,-0.225629038566667,-0.213822644868421,-0.258012921866667,-0.215724871916667,-0.252725740408772,-0.237835767333333,-0.267547167475439,-0.268132186815,-0.2749058856,-0.287961639008772,-0.269158618723333,-0.291251751134,-0.292435849295,-0.267129659983333,-0.299551673754386,-0.287581762065,-0.292522592678947,-0.30270427138,-0.267758749366667,-0.302161602508772,-0.314619425247667,-0.32675060935,-0.281141968105263,-0.259168648631667,-0.259581735533333,-0.311908155861053,-0.31591927345,-0.286739385066667,-0.268413903823333,-0.264222329859649,-0.281640481691053,-0.3029690736,-0.202684038970175,-0.2188398713,-0.211178826945,-0.260434378947368,-0.277955096216667,-0.251893055505,-0.265715749968333,-0.303115365155211
14,"WALKING_DOWNSTAIRS",0.0138895633555556,0.00671531978888889,-0.0164942664444444,-0.0176088971777778,0.0222124515866667,-0.0355284362222222,0.0288487062977778,-0.0522974007933333,-0.0327551664866667,-0.0580154978,-0.0839528706844444,-0.0523473237177778,-0.0415174985533333,-0.0626527977422222,-0.101317895062222,-0.0804578784911111,-0.0232876742222222,-0.0505713535066667,-0.0392465252533333,-0.0173865060444444,-0.0573141403288889,-0.0682128669111111,-0.0408466464222222,-0.0445725085124444,-0.0200368533111111,0.0292607354088889,-0.0239154932266667,0.0358854746888889,0.0370797906,0.0317175758222222,0.0204681801311111,0.0556904142893333,-0.0368918441333333,-0.00190110517111112,0.0174497207244444,-0.0378764646888889,0.0638453982222222,-0.0234113183111111,-0.0416776916444444,-0.0790263360911111,-0.0610014842,0.0596410185222222,-0.0322103785311111,-0.0224324589111111,-0.0245673585822222,-0.0276328061111111,-0.0481616843644444,0.00324181697111111,-0.0181144287933333,-0.0523109258222222,0.00825493689133333,0.0148701943713333,-0.0218719450444444,-0.0906384355622222,-0.0266852027653333,-0.0361068949822222,-0.0248495349333333,-0.00181900442488889,-0.0479381719422222,0.00977441804444444,-0.00351388682177778,-0.0371128933333333,-0.0171190479333333,-0.0317707546077778,0.00911653322844445,-0.0134707452222222,-0.0127951415066667,-0.00186634011755555,-0.0854777089333333,-0.0415351074288889,-0.0740152996222222,-0.06351359866,-0.0825142058933333,-0.0317006544911111,0.0200017443333333,0.0319643801111111,-0.0398940501022222,-0.00655828925777778,-0.00190577893333333,0.0131237481644444,-0.111577504266667
14,"WALKING_UPSTAIRS",-0.0920493996185185,-0.168730543777778,-0.0991442667722222,-0.0961373359648148,-0.141908161240741,-0.122282470735185,-0.158293627388889,-0.140509710166667,-0.157760975740741,-0.110847000722222,-0.130035317648148,-0.156758388296296,-0.0737773854333333,-0.170047499888889,-0.145055370425926,-0.093203993287037,-0.108078054037037,-0.0862888612518519,-0.0921911132444444,-0.134940560327778,-0.0836237070222222,-0.0849860413703704,-0.130248320128704,-0.109839666922222,-0.115015877033333,-0.0972463899259259,-0.120054384651852,-0.0682370654814815,-0.172911759,-0.139096967988889,-0.0947170447351852,-0.0928997732796296,-0.0746827917407407,-0.138728746166667,-0.0854959265833333,-0.181037513925926,-0.129570137740741,-0.0940727399018518,-0.0947048011111111,-0.0672199527037037,-0.150134108796296,-0.125561558685185,-0.0819133076296296,-0.125628556925926,-0.0719316889074074,-0.111338938592593,-0.147135109,-0.143884685542593,-0.172430878537037,-0.166319916111111,-0.121329614775926,-0.14914817437037,-0.197081337025926,-0.177318658498148,-0.161602935796296,-0.163416533290741,-0.179162189744444,-0.172929717766667,-0.151056597107407,-0.202224705462963,-0.192260006185185,-0.21642350212963,-0.198924240018519,-0.211122086962963,-0.217481238737037,-0.189551350888889,-0.168542189301852,-0.254098253388889,-0.2215433025,-0.133232091018519,-0.143127061018519,-0.143805224881481,-0.141601370851852,-0.134876005481481,-0.190384613664815,-0.0861585176296296,-0.119140115111111,-0.181025371985185,-0.179067394268519,-0.194128823888889,-0.175530946
15,"LAYING",-0.593230423175,-0.596630017619722,-0.612025882541667,-0.610898886833333,-0.585225156709722,-0.619411771777778,-0.607786832863889,-0.593161790775,-0.569657842374167,-0.585151364659722,-0.569327161911111,-0.599212287415278,-0.598483106515972,-0.600356280931944,-0.60269592585,-0.580785837125,-0.569707125041667,-0.583309142695833,-0.586360715366667,-0.6104228039,-0.595678217365278,-0.581656793611111,-0.563968970430556,-0.556742370193056,-0.590593708081944,-0.614741839772222,-0.573649531869444,-0.587988562125,-0.642321779930556,-0.597813374741667,-0.584627446836111,-0.595532453722222,-0.592393983921667,-0.583569305925,-0.579598981644167,-0.592097939727361,-0.610485034713889,-0.596023724791667,-0.583139396173611,-0.582828608583333,-0.604036601611111,-0.604345663451389,-0.600479397834722,-0.588456240070833,-0.555804046875,-0.547498454105556,-0.586357733755556,-0.548221997625,-0.546716514897222,-0.582893555043056,-0.5243040425625,-0.544399765144444,-0.550452822994583,-0.555838555513889,-0.5544027330125,-0.550424559756944,-0.6009060388125,-0.554366176879167,-0.522140680822222,-0.524693471913889,-0.5460842701375,-0.550580311622083,-0.543488617458333,-0.515316278111111,-0.544310150038889,-0.551261963120833,-0.568300382509722,-0.564162390818056,-0.565624573640278,-0.556168495326389,-0.580956002883333,-0.5663890625,-0.5961781253125,-0.553902775279167,-0.544579184841667,-0.559378635240833,-0.538132285166667,-0.5733341410625,-0.573915914245833,-0.556865363715278,-0.564591060863889
15,"SITTING",-0.527541065922807,-0.521388964643333,-0.547667118551667,-0.552608390365833,-0.594382907340351,-0.571082898455833,-0.5806108671375,-0.594998919692333,-0.649226611477193,-0.5919234752,-0.600202284688333,-0.607113403263158,-0.60329210386,-0.6117315584,-0.632911427549123,-0.597356242071667,-0.593642731916667,-0.575474972354386,-0.575960701183333,-0.572147289271667,-0.582484516366667,-0.564616043503333,-0.57625285962,-0.57470872408421,-0.589198478453333,-0.4709671046,-0.490476755821667,-0.500282712578947,-0.465164421423667,-0.516898634691667,-0.47014112782807,-0.501713877538333,-0.558975340345,-0.49201465282807,-0.502425681397833,-0.497836805303333,-0.505238291134737,-0.572279197365233,-0.556734153205263,-0.524427167888333,-0.456573831801667,-0.513907917422807,-0.490253211267567,-0.532245339878333,-0.499213021333333,-0.477443400905,-0.595350688017544,-0.593594130576667,-0.602206158411667,-0.601766539596491,-0.591460286103333,-0.604224532811667,-0.607919318836842,-0.582674074488333,-0.626444617982456,-0.62891675835,-0.64566589995,-0.6028339115,-0.57966654562,-0.610768289417544,-0.6199195572,-0.637417326566667,-0.651740482282456,-0.623899262683333,-0.599326212838333,-0.606429913310526,-0.613710516283333,-0.618152092637667,-0.636013585789474,-0.638210340684211,-0.63446379123805,-0.62601960515,-0.612791020783333,-0.552243682755,-0.552725349438333,-0.554881051577193,-0.560770600021667,-0.557371083233333,-0.571505212210526,-0.646435074210526,-0.6328183071
15,"STANDING",-0.635051693578431,-0.659915446518519,-0.618732198335185,-0.623774467283333,-0.622078484352941,-0.649330125912963,-0.646715351381482,-0.48535761367037,-0.493020608529412,-0.506957490673148,-0.489343072059259,-0.476599282319608,-0.471981950535185,-0.511452210814815,-0.49385814584902,-0.490863314342593,-0.489422833835185,-0.503631627607843,-0.545266273174074,-0.582833443648148,-0.521496203852941,-0.61942858797963,-0.550649812944074,-0.52878808245098,-0.578260640064815,-0.635089247237037,-0.646673603962963,-0.659835777211765,-0.644010642038889,-0.645416693411111,-0.667241292960784,-0.67896793287037,-0.650282523222222,-0.650603549176471,-0.663787279518519,-0.652910960981481,-0.65248612442549,-0.571785278518519,-0.613883123808431,-0.591663135514815,-0.602846223522222,-0.59432619327451,-0.626321086296296,-0.599527727685185,-0.585757968278431,-0.561932781888889,-0.651304832176471,-0.649641433518519,-0.630025534705556,-0.60811468715098,-0.607017864559259,-0.625739485757407,-0.598962965241176,-0.537639554005426,-0.513641215064706,-0.534439601439074,-0.515545204742593,-0.593477977968519,-0.595744776018518,-0.571190036745098,-0.577754088431481,-0.576923149040741,-0.531815423329412,-0.564871655594444,-0.550293297187037,-0.527857004766667,-0.540655893,-0.556578077231481,-0.502980965878431,-0.43734530420098,-0.499687889581481,-0.492620603350185,-0.521534537288889,-0.642445093537037,-0.640889417953704,-0.664822020215686,-0.639559140977778,-0.645829785111111,-0.640925413235294,-0.5354050155,-0.506519189196852
15,"WALKING",-0.304975512203704,-0.299483326692593,-0.306239465268519,-0.289627536111111,-0.289814158962963,-0.318966256833333,-0.316105945563148,-0.225098752007407,-0.260336377785185,-0.21778305977037,-0.244335768936852,-0.242626341430741,-0.255895159761111,-0.222995918296296,-0.243415371149444,-0.227462855314815,-0.211523748514815,-0.226869706287037,-0.217686925450926,-0.203328587355556,-0.163601356801852,-0.277291548444444,-0.180986526802235,-0.210818128878222,-0.212005012832778,-0.275294365851852,-0.286740525685185,-0.254096001216667,-0.272947939497778,-0.248626295512963,-0.288242044037037,-0.2541261819,-0.306257922374074,-0.275675428883333,-0.25095638112963,-0.286759000092593,-0.280902669092593,-0.234868137781481,-0.253833064111111,-0.205821072537037,-0.268311932111111,-0.257201114814815,-0.250656026048722,-0.247226032524074,-0.263092020351111,-0.24970566731463,-0.299601268833333,-0.332248091659259,-0.322588460185185,-0.321345212907407,-0.366618742611111,-0.329905692070185,-0.302470538108333,-0.271735756684259,-0.2572352609,-0.335458459012963,-0.298639762488889,-0.368761642724074,-0.34061690987037,-0.348743255740741,-0.328196558181481,-0.334423058555556,-0.332845244366667,-0.325355497362963,-0.304722317722222,-0.308414053944444,-0.32321222144037,-0.303604669303704,-0.329433982562963,-0.237143020490741,-0.253147180055556,-0.235454622194444,-0.267639816825926,-0.330889038351852,-0.327597130037037,-0.324225651240741,-0.312902121350185,-0.340460044288889,-0.318424044444444,-0.295546569962963,-0.237630817103704
15,"WALKING_DOWNSTAIRS",-0.139549773285714,-0.212694807600714,-0.215286517404762,-0.200073694,-0.172345455833333,-0.149185694392857,-0.189209466133333,-0.103906247483333,-0.0924151723571429,-0.0284012104761905,-0.132383238607143,-0.097829569037381,-0.0544185699761905,-0.0929516442547619,-0.024406507502381,-0.111012301438095,-0.0769936358761905,-0.0737053651666667,-0.087778965952381,-0.0555130608952381,-0.0741548937854762,-0.0705101255142857,-0.0441125417380952,-0.0647663773261905,-0.100685575322619,-0.117061522309524,-0.0913417617428571,-0.07086597795,-0.113016291928571,-0.161241749547619,-0.0846899084785714,-0.213909931928571,-0.146976120452381,-0.207148218809524,-0.183079399809524,-0.102599511190476,-0.1391375355,-0.0814664342166667,-0.0696273775,-0.097951770052381,-0.172892388769048,-0.147407807842857,-0.0886696327857143,-0.137121359261905,-0.0676491828809524,-0.130692582809524,-0.122959447761905,-0.179095654714286,-0.199406045238095,-0.189383777642857,-0.145252969490476,-0.206080984283333,-0.168988670383333,-0.073362317,-0.119210425790476,-0.146451875723571,-0.1429867475,-0.210155929852381,-0.230932419461905,-0.173295181357143,-0.196391208138095,-0.20528815302381,-0.0917602539595238,-0.157730890071429,-0.210926174857143,-0.0858223724,-0.108883778740476,-0.11765201122381,-0.0767365492135714,-0.0158006190928571,-0.0567909378619048,-0.124235691942857,-0.0803690662142857,-0.149543422807143,-0.179097017154762,-0.209955955142857,-0.232790093857143,-0.233723176487143,-0.179815322911905,-0.107252945985714,-0.0660848783571429
15,"WALKING_UPSTAIRS",-0.322500809708333,-0.3013445256875,-0.3041746819375,-0.272925470810417,-0.335866678958333,-0.322338319033333,-0.355118676014583,-0.234351174270833,-0.221899415314583,-0.22561805347375,-0.170872926854167,-0.2554545084375,-0.189400398649375,-0.220362398395833,-0.2127672175625,-0.2041215906625,-0.226588420354167,-0.195127510520833,-0.204755598666667,-0.2624684858125,-0.262075045625,-0.208731592291667,-0.2139897193375,-0.23912548811875,-0.263293657864583,-0.332460536958333,-0.29649532375625,-0.31669272260625,-0.304629033747917,-0.2773409268575,-0.3618232739875,-0.347571978266667,-0.329153273291667,-0.367171437929167,-0.355073256708333,-0.359962185104167,-0.374647363179167,-0.2714054495,-0.280997824622917,-0.279256065958333,-0.252543592077083,-0.3683125979375,-0.324143832807083,-0.290027034533333,-0.3124254564375,-0.310858342395833,-0.31309980965,-0.326857466035417,-0.347868889104167,-0.355389450945833,-0.30425559197,-0.336401988625,-0.3662588684,-0.283659410583333,-0.273600539375,-0.224114410604167,-0.2887304159375,-0.371625088339583,-0.360385546454167,-0.374616905931042,-0.27863719870625,-0.29536939351875,-0.273473309416667,-0.299663007677083,-0.241726160504167,-0.272511208583333,-0.2667227552875,-0.247803380083333,-0.28138303028125,-0.23137805,-0.2255602631875,-0.239922427333333,-0.266688375528125,-0.319127897758333,-0.301440701333333,-0.297751907479167,-0.327415992225,-0.303456491104167,-0.3256107115375,-0.266138023270833,-0.281743903375
16,"LAYING",-0.581893644144928,-0.600250544656806,-0.586685093434722,-0.595072388434783,-0.560592838224638,-0.559581315453623,-0.547548918390278,-0.595550236297222,-0.609493077768116,-0.618431691176812,-0.586579296929167,-0.625377902495652,-0.62425312216087,-0.598188146644444,-0.579136704768116,-0.586898539442029,-0.577428918727778,-0.601173552838696,-0.567947596423188,-0.595664283680556,-0.582577091072464,-0.578175195427536,-0.592219176584722,-0.619268570492754,-0.617356655995652,-0.593979720558472,-0.612585039768116,-0.598975523246377,-0.620780808533333,-0.605353634842029,-0.629210436646377,-0.626840258908333,-0.611779623975362,-0.604693111792319,-0.634242982992917,-0.640860797007246,-0.635861742308696,-0.588237629930556,-0.597884686623188,-0.586340308966667,-0.573408374813889,-0.601876396934783,-0.589955993147826,-0.622504707375,-0.599344525605797,-0.617790794614493,-0.543531953811594,-0.568804474905797,-0.558950470358333,-0.569878995812899,-0.572384969072464,-0.570573518256944,-0.548221823786956,-0.613849871070833,-0.602191698081159,-0.61117287422029,-0.586093037673611,-0.575449169257971,-0.584637822452778,-0.592557845027609,-0.590624248057826,-0.548241732535278,-0.558220022994203,-0.568111209710145,-0.536479636990278,-0.542007986266667,-0.572240116107971,-0.569276769625,-0.604028261015942,-0.597397757962319,-0.616680614637681,-0.615346115910145,-0.6032412032125,-0.562539439338986,-0.564348125194444,-0.550375645052174,-0.556393931323188,-0.540869521561111,-0.561714727256522,-0.611917920386956,-0.594376343714493
16,"SITTING",-0.592913779676957,-0.573796055969565,-0.58702764073913,-0.575214072630435,-0.559626960826087,-0.571609463811594,-0.58218067417971,-0.573225068008696,-0.552900625498551,-0.542185352762319,-0.527855963334783,-0.518327292561594,-0.509597462947826,-0.527130357072464,-0.503202569318986,-0.525927422642899,-0.525387502649275,-0.50671866260029,-0.52420218503913,-0.512257917882174,-0.55330054656058,-0.545086787735797,-0.479760912966667,-0.515707646721739,-0.499296212547826,-0.535682093842029,-0.564337648543478,-0.537122341376812,-0.526296983933333,-0.590350011869565,-0.567951058443043,-0.577278713369565,-0.588719593838406,-0.574731474362319,-0.585012434130435,-0.562728982115942,-0.56982308073913,-0.544097441384058,-0.546580458724638,-0.547620428405797,-0.547155540634783,-0.557751254294203,-0.592418943001594,-0.561667071330435,-0.56964362442029,-0.576884678931884,-0.550625931155072,-0.589218487811594,-0.607128843492754,-0.604462269834783,-0.624807529698551,-0.607863281594203,-0.599642284971014,-0.592454098478261,-0.607218037727536,-0.576627775702899,-0.605948802171015,-0.571047367434783,-0.604652846057971,-0.564479266695652,-0.579508828057971,-0.597747643968116,-0.594366234704348,-0.610485552804348,-0.612412927150725,-0.570453050543478,-0.57379930704058,-0.573847803707246,-0.557418309634783,-0.56278345776087,-0.579674720814493,-0.595304536598841,-0.624850612969565,-0.55863690073913,-0.580857401434783,-0.600518866101449,-0.626390061857681,-0.600894175710145,-0.588891426666667,-0.594019321868116,-0.609203216246377
16,"STANDING",-0.600081999538462,-0.582281737098718,-0.582862574726923,-0.604742676257692,-0.597933936153846,-0.604414000747436,-0.611141526378205,-0.575935360150513,-0.585494378448718,-0.600866399797436,-0.579996081576923,-0.580421069835897,-0.558088962717949,-0.565998789251282,-0.549400137294872,-0.583462379224359,-0.612812908910256,-0.562064576035897,-0.58982344903718,-0.559410761636551,-0.566564340320513,-0.596115271571795,-0.584602556423077,-0.562066640869231,-0.57864283230641,-0.619615478401282,-0.579154095025641,-0.597395142307692,-0.584751931208974,-0.6085697885,-0.587575052644872,-0.587907639010256,-0.599574850153846,-0.577827680465385,-0.609466906232051,-0.553122903911539,-0.556450565076923,-0.604344324646154,-0.58064942705641,-0.589663776335769,-0.596509405128205,-0.593374030628205,-0.587661582257692,-0.590875996197436,-0.6081019565,-0.560497509779487,-0.585326316619744,-0.548560668975641,-0.593419241292308,-0.559684479638462,-0.571819599382051,-0.570885104807692,-0.585648087850641,-0.599099764944872,-0.561061461938462,-0.585073538383333,-0.593136037009487,-0.597399540528205,-0.59353228865641,-0.530507279515385,-0.534583957358974,-0.561609680266667,-0.577749784552564,-0.557991873944872,-0.572351273319744,-0.590878403974359,-0.577154711582179,-0.568146904524359,-0.58374353355641,-0.58033263390641,-0.571290935845128,-0.583840257320513,-0.548559499792308,-0.61377162869359,-0.615957103125641,-0.581745329258974,-0.587552600719231,-0.590977839079487,-0.600847578788462,-0.557812742676923,-0.594122587145385
16,"WALKING",-0.367770838147059,-0.346344860723529,-0.339006139243137,-0.310967933358824,-0.321867473431373,-0.357819158272549,-0.320862395776471,-0.336969303392157,-0.333331039705882,-0.382866022499412,-0.356107085745098,-0.318094579607843,-0.392441646731373,-0.353205688941176,-0.345270102862745,-0.327599845264706,-0.374293421509804,-0.371898829427451,-0.393844950803922,-0.40672480845098,-0.352939629039216,-0.38401263854902,-0.405010520886275,-0.367804522784314,-0.40313053624902,-0.365002460745098,-0.380628550039216,-0.358337824117647,-0.341366756,-0.368490324705882,-0.376002322727451,-0.367456843247843,-0.36094856572549,-0.355013736076471,-0.357512511235294,-0.365925294196078,-0.362266876921569,-0.347637997333333,-0.389504745156863,-0.382526012627451,-0.364495850176471,-0.348585313980392,-0.363458041509804,-0.384914283607843,-0.397894876764706,-0.364525469196078,-0.318183402803922,-0.292280832547059,-0.273858597680392,-0.2788943,-0.254841812256863,-0.322260427886275,-0.273100778156863,-0.28730195654902,-0.256472094294118,-0.253018883901961,-0.25905628832549,-0.291878722078431,-0.288880760764706,-0.271640293284314,-0.262503231809804,-0.277786271862745,-0.253358637843137,-0.28314678633451,-0.313757185333333,-0.256585199198039,-0.305603890156863,-0.271869932005882,-0.275428355084314,-0.311298858084314,-0.332806398627451,-0.29043146872549,-0.327934527139216,-0.285226646311765,-0.298851458713725,-0.312181672607843,-0.313095795452941,-0.297723250984314,-0.294437977196078,-0.231250958398039,-0.282001248896078
16,"WALKING_DOWNSTAIRS",-0.165899191416667,-0.151195552895556,-0.161505909142222,-0.152944684962083,-0.201573471335417,-0.2039021409375,-0.139544125126667,-0.335918546326667,-0.28367967384375,-0.257397934752083,-0.271401834777778,-0.246355248145833,-0.262044434838542,-0.295940937664444,-0.289683482385833,-0.276003642104167,-0.287500400802222,-0.269741479535417,-0.2598313892,-0.288663172911111,-0.2412810705625,-0.2689200643125,-0.249576852222222,-0.277451861779167,-0.268846016175,-0.262457278395111,-0.215524842145833,-0.236145534145833,-0.160575654711111,-0.211387931618542,-0.1722239381875,-0.194689684377778,-0.144036723805417,-0.127951529708333,-0.160945067844444,-0.155997426289583,-0.141862484293333,-0.299330761337778,-0.249200175604167,-0.231092119735417,-0.276644158612222,-0.281805575129167,-0.286969498783333,-0.28623835784,-0.267139886458333,-0.234635100958333,-0.078046615110625,-0.0977693875,-0.0677077625111111,-0.10415713594375,-0.217704540208333,-0.137123644175556,-0.177742321875,-0.235032060955556,-0.209574488416667,-0.2304198662625,-0.239456456888889,-0.155028352689583,-0.150213904482222,-0.182610192095833,-0.159216224075,-0.142042354755556,-0.163182922708333,-0.191060489620833,-0.15980020734,-0.25194746698125,-0.233244684395833,-0.197376290937778,-0.17087570615,-0.227905161879167,-0.217915867520833,-0.210445668583333,-0.244206816555556,-0.139983178458333,-0.123878732396444,-0.184503495604167,-0.174170117947292,-0.0846648900888889,-0.127626166183333,-0.170756314520833,-0.215124090204167
16,"WALKING_UPSTAIRS",-0.275498847178431,-0.275530172313726,-0.241182234905882,-0.344097803529412,-0.270855397058824,-0.265110746764706,-0.309692223239216,-0.416787602156863,-0.408580598823529,-0.430025084705882,-0.384454632470588,-0.422466009803922,-0.391076499019608,-0.378351127823529,-0.414057334523726,-0.40923647182549,-0.400482698980392,-0.420947858666667,-0.398708576862745,-0.409444518411765,-0.389206084607843,-0.380874741713725,-0.402709348568627,-0.396955906352941,-0.372443877470588,-0.33606879845098,-0.359292363031373,-0.399919528137255,-0.352236240078431,-0.348041379105882,-0.3481423224,-0.283596425901961,-0.327832694039216,-0.292557172352941,-0.285336374980392,-0.304907818119608,-0.351029338084314,-0.384513463667647,-0.406723246980392,-0.382381220294118,-0.381305558419608,-0.376960607137255,-0.35085739887451,-0.404017516372549,-0.421679992184314,-0.398510712843137,-0.272071044588235,-0.236238537098039,-0.282524774490196,-0.277189079901961,-0.314125403843137,-0.305775823290196,-0.328514685162745,-0.354723166039216,-0.362378323333333,-0.375045525607843,-0.375847796784314,-0.299813111372549,-0.330444128117647,-0.337924157621569,-0.323941758190196,-0.364223896231373,-0.372789395001961,-0.349997247841176,-0.390144612980392,-0.401816759607843,-0.38038163972549,-0.368268018470588,-0.398651688498039,-0.395261556686274,-0.403548188137255,-0.326545356,-0.386441544766667,-0.298726784647059,-0.303533411882353,-0.338413298096078,-0.303524322019608,-0.273621610219608,-0.278942388366667,-0.417031705980392,-0.338619126529412
17,"LAYING",-0.521666656431944,-0.5286960181,-0.553553943565217,-0.514949166684722,-0.511797144673611,-0.540934577526389,-0.531323827572464,-0.597202724014493,-0.577154819152778,-0.557860930752083,-0.565747313231884,-0.586562895861111,-0.580117920715278,-0.597318433642029,-0.577886960765278,-0.582374965027778,-0.602191937982609,-0.588111479666667,-0.569059842683056,-0.582856823115942,-0.596805015555556,-0.578016217,-0.616708345202899,-0.550434416327778,-0.571814956736111,-0.569210987395652,-0.558308376663889,-0.548673766486111,-0.564162125113043,-0.5356303859625,-0.550514422559722,-0.506097683904783,-0.543163890180556,-0.554365120444444,-0.551814316203043,-0.563759643531944,-0.551628777566667,-0.58641532342029,-0.593949431,-0.593306841902778,-0.598734506391304,-0.558365788118056,-0.590555974013889,-0.602111762289855,-0.5746961730875,-0.600750534741667,-0.549647112809722,-0.569585560871528,-0.560828858633333,-0.583425682215278,-0.561982874574306,-0.549089757486957,-0.592661142922222,-0.580112667086957,-0.593078261055556,-0.562745992694444,-0.58329408984058,-0.555159986105556,-0.582392672710145,-0.566679225993056,-0.574245833169444,-0.592072888756522,-0.594281069201528,-0.58667404025,-0.584702107347826,-0.575186995708333,-0.590790527708333,-0.609081340101449,-0.577158824797222,-0.563182561433333,-0.592414683,-0.598362769055556,-0.582985524492754,-0.555310774847222,-0.553342113233913,-0.569454030033889,-0.550315098825,-0.581323165728464,-0.556065293556944,-0.542773527320833,-0.559506605819444
